Payment_ID,Student_ID,Month,Tuition_Fee,Transport_Fee,Total_Fee,Amount_Paid,Payment_Date,Payment_Mode
31526,526,01-08-2024,2000,1200,3200,3200,05-08-2024,UPI
31527,527,01-08-2024,2500,0,2500,2500,04-08-2024,Cash
31528,528,01-08-2024,2500,1600,4100,4100,03-08-2024,Cash
31529,529,01-08-2024,1500,1600,3100,3100,01-08-2024,UPI
31530,530,01-08-2024,1500,800,2300,0,,Card
31531,531,01-08-2024,4000,0,4000,4000,15-08-2024,Card
31532,532,01-08-2024,4000,1600,5600,3635.748681,10-08-2024,Bank Transfer
31533,533,01-08-2024,2000,1200,3200,3200,03-08-2024,UPI
31534,534,01-08-2024,2500,0,2500,2500,05-08-2024,Card
31535,535,01-08-2024,4000,1200,5200,5200,02-08-2024,UPI
31536,536,01-08-2024,1500,1600,3100,3100,05-08-2024,Bank Transfer
31537,537,01-08-2024,1500,1600,3100,3100,04-08-2024,Bank Transfer
31538,538,01-08-2024,4000,1200,5200,5200,05-08-2024,UPI
31539,539,01-08-2024,1500,0,1500,1500,26-08-2024,Bank Transfer
31540,540,01-08-2024,1500,0,1500,1500,05-08-2024,Cash
31541,541,01-08-2024,1500,1600,3100,3100,05-08-2024,Card
31542,542,01-08-2024,4000,800,4800,4800,02-08-2024,Bank Transfer
31543,543,01-08-2024,2000,800,2800,0,,Card
31544,544,01-08-2024,4000,1200,5200,5200,04-08-2024,UPI
31545,545,01-08-2024,1500,0,1500,1500,01-08-2024,UPI
31546,546,01-08-2024,1500,1200,2700,2700,02-08-2024,Cash
31547,547,01-08-2024,1500,1600,3100,0,,UPI
31548,548,01-08-2024,2500,0,2500,2500,01-08-2024,Bank Transfer
31549,549,01-08-2024,3200,800,4000,0,,Bank Transfer
31550,550,01-08-2024,4000,1600,5600,5600,03-08-2024,Bank Transfer
31551,551,01-08-2024,4000,800,4800,1507.512426,01-08-2024,Cash
31552,552,01-08-2024,4000,0,4000,0,,Card
31553,553,01-08-2024,1500,1600,3100,3100,05-08-2024,Card
31554,554,01-08-2024,1500,800,2300,2300,15-08-2024,UPI
31555,555,01-08-2024,1500,1200,2700,2700,02-08-2024,Card
31556,556,01-08-2024,1500,1200,2700,2700,05-08-2024,Cash
31557,557,01-08-2024,2500,0,2500,2500,03-08-2024,Cash
31558,558,01-08-2024,1500,0,1500,1500,01-08-2024,Cash
31559,559,01-08-2024,3200,1600,4800,4800,05-08-2024,Bank Transfer
31560,560,01-08-2024,2500,800,3300,1024.990354,04-08-2024,Card
31561,561,01-08-2024,3200,800,4000,4000,21-08-2024,Bank Transfer
31562,562,01-08-2024,3200,800,4000,4000,02-08-2024,Bank Transfer
31563,563,01-08-2024,3200,1600,4800,0,,Card
31564,564,01-08-2024,1500,0,1500,1500,05-08-2024,Bank Transfer
31565,565,01-08-2024,1500,1200,2700,2700,21-08-2024,Cash
31566,566,01-08-2024,3200,800,4000,1646.952425,06-08-2024,Cash
31567,567,01-08-2024,2500,1600,4100,4100,04-08-2024,Card
31568,568,01-08-2024,2000,0,2000,2000,01-08-2024,UPI
31569,569,01-08-2024,3200,0,3200,3200,05-08-2024,Card
31570,570,01-08-2024,2000,0,2000,2000,04-08-2024,Card
31571,571,01-08-2024,1500,1200,2700,2700,03-08-2024,UPI
31572,572,01-08-2024,4000,800,4800,4800,02-08-2024,Cash
31573,573,01-08-2024,2500,0,2500,2500,05-08-2024,Cash
31574,574,01-08-2024,2000,1600,3600,3600,29-08-2024,Card
31575,575,01-08-2024,3200,1200,4400,4400,02-08-2024,Card
31576,576,01-08-2024,2000,0,2000,2000,02-08-2024,Bank Transfer
31577,577,01-08-2024,3200,0,3200,3200,18-08-2024,UPI
31578,578,01-08-2024,2000,1600,3600,3600,02-08-2024,Cash
31579,579,01-08-2024,3200,1600,4800,4800,05-08-2024,Bank Transfer
31580,580,01-08-2024,2000,1200,3200,3200,03-08-2024,Cash
31581,581,01-08-2024,3200,1600,4800,4800,18-08-2024,Bank Transfer
31582,582,01-08-2024,2500,1600,4100,4100,02-08-2024,Cash
31583,583,01-08-2024,1500,0,1500,1500,05-08-2024,UPI
31584,584,01-08-2024,1500,0,1500,969.1990293,05-08-2024,Bank Transfer
31585,585,01-08-2024,1500,0,1500,1500,05-08-2024,Card
31586,586,01-08-2024,2000,800,2800,2800,05-08-2024,Card
31587,587,01-08-2024,1500,0,1500,1500,24-08-2024,UPI
31588,588,01-08-2024,1500,0,1500,0,,UPI
31589,589,01-08-2024,2500,1600,4100,4100,04-08-2024,Bank Transfer
31590,590,01-08-2024,2500,0,2500,2500,03-08-2024,Bank Transfer
31591,591,01-08-2024,2500,0,2500,2500,05-08-2024,Bank Transfer
31592,592,01-08-2024,2000,1600,3600,3600,05-08-2024,Cash
31593,593,01-08-2024,4000,1600,5600,0,,Cash
31594,594,01-08-2024,1500,800,2300,2300,02-08-2024,Bank Transfer
31595,595,01-08-2024,2500,1200,3700,1582.115477,05-08-2024,UPI
31596,596,01-08-2024,2500,1600,4100,4100,01-08-2024,Bank Transfer
31597,597,01-08-2024,3200,0,3200,3200,04-08-2024,UPI
31598,598,01-08-2024,1500,1200,2700,2700,16-08-2024,Card
31599,599,01-08-2024,3200,800,4000,4000,04-08-2024,Card
31600,600,01-08-2024,1500,1600,3100,3100,04-08-2024,Cash
31601,601,01-08-2024,1500,800,2300,2300,04-08-2024,Cash
31602,602,01-08-2024,2000,800,2800,2800,23-08-2024,UPI
31603,603,01-08-2024,3200,800,4000,4000,04-08-2024,Bank Transfer
31604,604,01-08-2024,2000,800,2800,2800,02-08-2024,Bank Transfer
31605,605,01-08-2024,4000,800,4800,4800,01-08-2024,Cash
31606,606,01-08-2024,1500,1200,2700,2700,01-08-2024,Card
31607,607,01-08-2024,1500,1200,2700,2700,01-08-2024,Card
31608,608,01-08-2024,2000,0,2000,2000,05-08-2024,Card
31609,609,01-08-2024,4000,1600,5600,5600,03-08-2024,Card
31610,610,01-08-2024,3200,0,3200,3200,02-08-2024,Card
31611,611,01-08-2024,1500,800,2300,2300,02-08-2024,UPI
31612,612,01-08-2024,4000,1200,5200,5200,05-08-2024,Card
31613,613,01-08-2024,3200,0,3200,3200,01-08-2024,Bank Transfer
31614,614,01-08-2024,2500,800,3300,3300,03-08-2024,Cash
31615,615,01-08-2024,4000,1600,5600,5600,03-08-2024,Card
31616,616,01-08-2024,2000,1600,3600,1269.154304,10-08-2024,Cash
31617,617,01-08-2024,1500,1600,3100,0,,Cash
31618,618,01-08-2024,3200,800,4000,0,,UPI
31619,619,01-08-2024,2000,1200,3200,3200,01-08-2024,Card
31620,620,01-08-2024,2000,1600,3600,3600,02-08-2024,Card
31621,621,01-08-2024,1500,800,2300,0,,Bank Transfer
31622,622,01-08-2024,4000,1600,5600,5600,01-08-2024,Cash
31623,623,01-08-2024,3200,0,3200,3200,29-08-2024,Card
31624,624,01-08-2024,2000,0,2000,2000,02-08-2024,Bank Transfer
31625,625,01-08-2024,4000,1200,5200,5200,13-08-2024,Cash
31626,626,01-08-2024,2000,0,2000,2000,03-08-2024,Cash
31627,627,01-08-2024,2000,1600,3600,3600,05-08-2024,UPI
31628,628,01-08-2024,2000,1200,3200,3200,03-08-2024,Bank Transfer
31629,629,01-08-2024,2500,800,3300,3300,03-08-2024,Bank Transfer
31630,630,01-08-2024,3200,0,3200,3200,02-08-2024,UPI
31631,631,01-08-2024,2500,1200,3700,3700,02-08-2024,Cash
31632,632,01-08-2024,2000,1200,3200,3200,04-08-2024,UPI
31633,633,01-08-2024,3200,800,4000,4000,04-08-2024,UPI
31634,634,01-08-2024,3200,0,3200,3200,04-08-2024,Cash
31635,635,01-08-2024,2500,0,2500,2500,01-08-2024,Cash
31636,636,01-08-2024,3200,0,3200,3200,04-08-2024,Card
31637,637,01-08-2024,2000,1200,3200,3200,04-08-2024,Cash
31638,638,01-08-2024,1500,800,2300,2300,05-08-2024,Card
31639,639,01-08-2024,2500,1600,4100,4100,05-08-2024,Card
31640,640,01-08-2024,4000,1600,5600,5600,23-08-2024,Card
31641,641,01-08-2024,4000,800,4800,4800,05-08-2024,Bank Transfer
31642,642,01-08-2024,1500,1600,3100,3100,01-08-2024,Card
31643,643,01-08-2024,4000,0,4000,4000,02-08-2024,Card
31644,644,01-08-2024,3200,0,3200,3200,01-08-2024,UPI
31645,645,01-08-2024,3200,0,3200,3200,05-08-2024,Card
31646,646,01-08-2024,3200,0,3200,3200,03-08-2024,Card
31647,647,01-08-2024,4000,1200,5200,5200,12-08-2024,Cash
31648,648,01-08-2024,1500,1600,3100,3100,29-08-2024,UPI
31649,649,01-08-2024,2000,0,2000,2000,18-08-2024,Bank Transfer
31650,650,01-08-2024,2500,800,3300,3300,03-08-2024,Cash
31651,651,01-08-2024,2500,0,2500,2500,02-08-2024,Cash
31652,652,01-08-2024,3200,1600,4800,3136.338933,05-08-2024,UPI
31653,653,01-08-2024,3200,1600,4800,4800,04-08-2024,Cash
31654,654,01-08-2024,1500,1600,3100,3100,27-08-2024,UPI
31655,655,01-08-2024,4000,0,4000,4000,05-08-2024,Cash
31656,656,01-08-2024,3200,0,3200,3200,11-08-2024,Bank Transfer
31657,657,01-08-2024,1500,800,2300,0,,Card
31658,658,01-08-2024,2000,0,2000,2000,02-08-2024,Card
31659,659,01-08-2024,2000,1200,3200,3200,04-08-2024,Bank Transfer
31660,660,01-08-2024,2000,1200,3200,3200,03-08-2024,UPI
31661,661,01-08-2024,1500,1600,3100,3100,03-08-2024,UPI
31662,662,01-08-2024,2500,1600,4100,4100,11-08-2024,UPI
31663,663,01-08-2024,1500,1200,2700,2700,03-08-2024,UPI
31664,664,01-08-2024,2000,0,2000,2000,01-08-2024,Bank Transfer
31665,665,01-08-2024,2000,0,2000,2000,03-08-2024,UPI
31666,666,01-08-2024,1500,1600,3100,0,,Bank Transfer
31667,667,01-08-2024,2500,800,3300,3300,03-08-2024,Card
31668,668,01-08-2024,3200,0,3200,3200,05-08-2024,Cash
31669,669,01-08-2024,2000,0,2000,2000,01-08-2024,Cash
31670,670,01-08-2024,2000,0,2000,2000,03-08-2024,Bank Transfer
31671,671,01-08-2024,2000,800,2800,2800,03-08-2024,UPI
31672,672,01-08-2024,4000,800,4800,4800,01-08-2024,UPI
31673,673,01-08-2024,1500,1200,2700,2700,01-08-2024,Cash
31674,674,01-08-2024,4000,800,4800,4800,02-08-2024,Cash
31675,675,01-08-2024,2000,1200,3200,3200,02-08-2024,Bank Transfer
31676,676,01-08-2024,2500,0,2500,1503.88659,01-08-2024,Bank Transfer
31677,677,01-08-2024,4000,1600,5600,5600,02-08-2024,Card
31678,678,01-08-2024,3200,800,4000,4000,05-08-2024,Bank Transfer
31679,679,01-08-2024,3200,1200,4400,4400,03-08-2024,Card
31680,680,01-08-2024,1500,800,2300,2300,05-08-2024,Bank Transfer
31681,681,01-08-2024,2500,800,3300,3300,01-08-2024,Cash
31682,682,01-08-2024,1500,1200,2700,2700,17-08-2024,Bank Transfer
31683,683,01-08-2024,1500,1200,2700,2700,03-08-2024,Bank Transfer
31684,684,01-08-2024,4000,0,4000,4000,01-08-2024,UPI
31685,685,01-08-2024,3200,0,3200,3200,01-08-2024,Bank Transfer
31686,686,01-08-2024,2000,1200,3200,3200,05-08-2024,Card
31687,687,01-08-2024,4000,1200,5200,0,,UPI
31688,688,01-08-2024,2500,0,2500,2500,02-08-2024,UPI
31689,689,01-08-2024,3200,1200,4400,4400,03-08-2024,Cash
31690,690,01-08-2024,2500,800,3300,3300,03-08-2024,Bank Transfer
31691,691,01-08-2024,1500,0,1500,1500,01-08-2024,Bank Transfer
31692,692,01-08-2024,1500,800,2300,2300,01-08-2024,Bank Transfer
31693,693,01-08-2024,4000,1600,5600,2047.415112,06-08-2024,Bank Transfer
31694,694,01-08-2024,3200,1600,4800,4800,01-08-2024,Cash
31695,695,01-08-2024,4000,1200,5200,5200,04-08-2024,Bank Transfer
31696,696,01-08-2024,1500,1200,2700,2700,14-08-2024,Cash
31697,697,01-08-2024,3200,0,3200,3200,05-08-2024,Bank Transfer
31698,698,01-08-2024,2500,800,3300,3300,23-08-2024,Card
31699,699,01-08-2024,1500,1200,2700,0,,UPI
31700,700,01-08-2024,2000,0,2000,2000,02-08-2024,Cash
31701,701,01-08-2024,2000,1600,3600,3600,04-08-2024,Bank Transfer
31702,702,01-08-2024,2000,800,2800,2800,05-08-2024,UPI
31703,703,01-08-2024,3200,0,3200,3200,04-08-2024,Card
31704,704,01-08-2024,4000,1200,5200,5200,05-08-2024,Bank Transfer
31705,705,01-08-2024,2000,0,2000,2000,19-08-2024,UPI
31706,706,01-08-2024,2000,0,2000,2000,03-08-2024,Cash
31707,707,01-08-2024,2000,1600,3600,3600,03-08-2024,Bank Transfer
31708,708,01-08-2024,4000,1600,5600,5600,05-08-2024,Cash
31709,709,01-08-2024,4000,0,4000,4000,05-08-2024,Bank Transfer
31710,710,01-08-2024,2000,800,2800,2800,03-08-2024,Card
31711,711,01-08-2024,2000,0,2000,2000,01-08-2024,Cash
31712,712,01-08-2024,1500,800,2300,2300,03-08-2024,UPI
31713,713,01-08-2024,1500,1200,2700,2700,02-08-2024,Card
31714,714,01-08-2024,2000,1200,3200,3200,03-08-2024,UPI
31715,715,01-08-2024,3200,0,3200,3200,02-08-2024,Card
31716,716,01-08-2024,1500,0,1500,1500,02-08-2024,Cash
31717,717,01-08-2024,3200,800,4000,4000,04-08-2024,Bank Transfer
31718,718,01-08-2024,1500,800,2300,1230.475966,07-08-2024,Cash
31719,719,01-08-2024,1500,0,1500,896.5121612,05-08-2024,Bank Transfer
31720,720,01-08-2024,2000,1200,3200,3200,30-08-2024,Card
31721,721,01-08-2024,2000,800,2800,2800,02-08-2024,Cash
31722,722,01-08-2024,2000,1600,3600,3600,04-08-2024,Cash
31723,723,01-08-2024,1500,1600,3100,3100,05-08-2024,Bank Transfer
31724,724,01-08-2024,2500,0,2500,2500,01-08-2024,Bank Transfer
31725,725,01-08-2024,3200,1200,4400,4400,04-08-2024,Card
31726,726,01-08-2024,4000,1200,5200,5200,03-08-2024,Card
31727,727,01-08-2024,4000,1600,5600,5600,05-08-2024,Card
31728,728,01-08-2024,3200,0,3200,3200,03-08-2024,Card
31729,729,01-08-2024,2500,1600,4100,4100,05-08-2024,Bank Transfer
31730,730,01-08-2024,2000,1600,3600,3600,29-08-2024,Card
31731,731,01-08-2024,4000,1200,5200,5200,01-08-2024,UPI
31732,732,01-08-2024,2500,0,2500,2500,05-08-2024,Bank Transfer
31733,733,01-08-2024,4000,1200,5200,5200,01-08-2024,Bank Transfer
31734,734,01-08-2024,2000,800,2800,2800,14-08-2024,Card
31735,735,01-08-2024,2500,1600,4100,4100,16-08-2024,Bank Transfer
31736,736,01-08-2024,3200,1200,4400,4400,04-08-2024,Card
31737,737,01-08-2024,4000,800,4800,4800,02-08-2024,Bank Transfer
31738,738,01-08-2024,2000,0,2000,2000,04-08-2024,UPI
31739,739,01-08-2024,3200,1600,4800,4800,04-08-2024,UPI
31740,740,01-08-2024,2500,0,2500,2500,01-08-2024,UPI
31741,741,01-08-2024,3200,1200,4400,4400,04-08-2024,Bank Transfer
31742,742,01-08-2024,4000,0,4000,4000,04-08-2024,UPI
31743,743,01-08-2024,1500,800,2300,2300,02-08-2024,UPI
31744,744,01-08-2024,4000,1200,5200,5200,18-08-2024,Cash
31745,745,01-08-2024,4000,0,4000,4000,03-08-2024,Card
31746,746,01-08-2024,2000,0,2000,2000,05-08-2024,UPI
31747,747,01-08-2024,3200,1600,4800,4800,04-08-2024,UPI
31748,748,01-08-2024,2000,1200,3200,3200,01-08-2024,UPI
31749,749,01-08-2024,4000,0,4000,4000,02-08-2024,Bank Transfer
31750,750,01-08-2024,2000,1600,3600,3600,05-08-2024,Card
31751,751,01-08-2024,1500,0,1500,1500,04-08-2024,Bank Transfer
31752,752,01-08-2024,3200,0,3200,3200,02-08-2024,Bank Transfer
31753,753,01-08-2024,1500,800,2300,929.1192933,03-08-2024,Card
31754,754,01-08-2024,2000,800,2800,2800,01-08-2024,Bank Transfer
31755,755,01-08-2024,2000,1600,3600,0,,Bank Transfer
31756,756,01-08-2024,4000,800,4800,4800,01-08-2024,Cash
31757,757,01-08-2024,1500,1200,2700,2700,02-08-2024,Bank Transfer
31758,758,01-08-2024,2000,0,2000,2000,04-08-2024,Card
31759,759,01-08-2024,1500,1600,3100,3100,04-08-2024,Bank Transfer
31760,760,01-08-2024,1500,0,1500,1500,03-08-2024,Card
31761,761,01-08-2024,2000,1600,3600,3600,01-08-2024,Card
31762,762,01-08-2024,3200,1600,4800,4800,05-08-2024,Card
31763,763,01-08-2024,1500,800,2300,1011.107509,03-08-2024,Cash
31764,764,01-08-2024,3200,1200,4400,4400,04-08-2024,Card
31765,765,01-08-2024,2500,1200,3700,3700,05-08-2024,Cash
31766,766,01-08-2024,1500,1200,2700,0,,Card
31767,767,01-08-2024,4000,0,4000,4000,05-08-2024,Bank Transfer
31768,768,01-08-2024,2000,1200,3200,3200,04-08-2024,Bank Transfer
31769,769,01-08-2024,2500,1600,4100,4100,01-08-2024,Bank Transfer
31770,770,01-08-2024,2500,1200,3700,3700,05-08-2024,Card
31771,771,01-08-2024,1500,800,2300,2300,05-08-2024,Card
31772,772,01-08-2024,2000,1200,3200,2140.504013,07-08-2024,Card
31773,773,01-08-2024,1500,800,2300,2300,04-08-2024,Bank Transfer
31774,774,01-08-2024,1500,800,2300,2300,05-08-2024,Bank Transfer
31775,775,01-08-2024,1500,800,2300,2300,29-08-2024,Cash
31776,776,01-08-2024,4000,1200,5200,5200,04-08-2024,Card
31777,777,01-08-2024,2000,0,2000,2000,13-08-2024,Cash
31778,778,01-08-2024,3200,1200,4400,4400,01-08-2024,Card
31779,779,01-08-2024,3200,1200,4400,4400,01-08-2024,Cash
31780,780,01-08-2024,2000,1600,3600,3600,05-08-2024,Bank Transfer
31781,781,01-08-2024,4000,800,4800,4800,05-08-2024,Bank Transfer
31782,782,01-08-2024,4000,0,4000,4000,04-08-2024,Card
31783,783,01-08-2024,1500,1600,3100,3100,02-08-2024,UPI
31784,784,01-08-2024,1500,1200,2700,2700,02-08-2024,Card
31785,785,01-08-2024,1500,1600,3100,3100,25-08-2024,UPI
31786,786,01-08-2024,3200,800,4000,4000,18-08-2024,UPI
31787,787,01-08-2024,1500,1600,3100,3100,03-08-2024,UPI
31788,788,01-08-2024,1500,1200,2700,2700,01-08-2024,Card
31789,789,01-08-2024,2000,0,2000,2000,02-08-2024,Card
31790,790,01-08-2024,2500,800,3300,1783.087682,05-08-2024,Cash
31791,791,01-08-2024,2000,1600,3600,0,,UPI
31792,792,01-08-2024,4000,1600,5600,5600,04-08-2024,Cash
31793,793,01-08-2024,1500,800,2300,2300,16-08-2024,Card
31794,794,01-08-2024,2000,1200,3200,3200,01-08-2024,Cash
31795,795,01-08-2024,2000,0,2000,2000,21-08-2024,Card
31796,796,01-08-2024,2000,0,2000,2000,05-08-2024,Card
31797,797,01-08-2024,1500,1200,2700,2700,21-08-2024,Cash
31798,798,01-08-2024,2000,0,2000,2000,28-08-2024,Card
31799,799,01-08-2024,2500,0,2500,2500,03-08-2024,UPI
31800,800,01-08-2024,2000,0,2000,2000,05-08-2024,Card
31801,801,01-08-2024,2000,800,2800,2800,04-08-2024,Card
31802,802,01-08-2024,2000,0,2000,1216.576765,10-08-2024,UPI
31803,803,01-08-2024,3200,1200,4400,2838.853636,05-08-2024,Cash
31804,804,01-08-2024,3200,0,3200,3200,02-08-2024,Bank Transfer
31805,805,01-08-2024,1500,1600,3100,3100,01-08-2024,Card
31806,806,01-08-2024,1500,800,2300,2300,01-08-2024,Card
31807,807,01-08-2024,2000,0,2000,2000,04-08-2024,Bank Transfer
31808,808,01-08-2024,3200,1200,4400,4400,01-08-2024,Bank Transfer
31809,809,01-08-2024,1500,0,1500,1500,03-08-2024,Bank Transfer
31810,810,01-08-2024,1500,0,1500,1500,03-08-2024,Bank Transfer
31811,811,01-08-2024,2000,1600,3600,3600,01-08-2024,UPI
31812,812,01-08-2024,1500,800,2300,2300,01-08-2024,UPI
31813,813,01-08-2024,1500,1600,3100,3100,01-08-2024,UPI
31814,814,01-08-2024,2500,800,3300,3300,05-08-2024,Cash
31815,815,01-08-2024,1500,800,2300,2300,01-08-2024,Cash
31816,816,01-08-2024,4000,0,4000,4000,14-08-2024,UPI
31817,817,01-08-2024,2500,1200,3700,3700,04-08-2024,Cash
31818,818,01-08-2024,2500,1200,3700,3700,03-08-2024,Card
31819,819,01-08-2024,3200,0,3200,3200,05-08-2024,Card
31820,820,01-08-2024,3200,1200,4400,4400,05-08-2024,UPI
31821,821,01-08-2024,1500,1200,2700,2700,02-08-2024,Bank Transfer
31822,822,01-08-2024,2000,0,2000,0,,Bank Transfer
31823,823,01-08-2024,2000,800,2800,2800,02-08-2024,Card
31824,824,01-08-2024,1500,0,1500,1500,02-08-2024,UPI
31825,825,01-08-2024,4000,0,4000,4000,01-08-2024,Card
31826,826,01-08-2024,1500,0,1500,1500,05-08-2024,Bank Transfer
31827,827,01-08-2024,4000,1600,5600,5600,05-08-2024,UPI
31828,828,01-08-2024,1500,1200,2700,2700,01-08-2024,Bank Transfer
31829,829,01-08-2024,2000,1200,3200,3200,01-08-2024,UPI
31830,830,01-08-2024,4000,0,4000,4000,14-08-2024,Bank Transfer
31831,831,01-08-2024,2000,0,2000,2000,03-08-2024,Card
31832,832,01-08-2024,4000,1600,5600,5600,03-08-2024,Bank Transfer
31833,833,01-08-2024,3200,1200,4400,4400,01-08-2024,Card
31834,834,01-08-2024,1500,800,2300,2300,15-08-2024,Bank Transfer
31835,835,01-08-2024,2500,800,3300,3300,01-08-2024,Bank Transfer
31836,836,01-08-2024,2000,0,2000,2000,22-08-2024,UPI
31837,837,01-08-2024,2000,1200,3200,3200,02-08-2024,Card
31838,838,01-08-2024,1500,0,1500,674.4514081,05-08-2024,UPI
31839,839,01-08-2024,4000,0,4000,4000,03-08-2024,UPI
31840,840,01-08-2024,1500,800,2300,2300,23-08-2024,Cash
31841,841,01-08-2024,2500,1600,4100,4100,02-08-2024,Cash
31842,842,01-08-2024,2000,1200,3200,3200,02-08-2024,UPI
31843,843,01-08-2024,4000,1600,5600,5600,04-08-2024,Cash
31844,844,01-08-2024,1500,0,1500,939.4977279,03-08-2024,Card
31845,845,01-08-2024,2000,0,2000,2000,04-08-2024,Bank Transfer
31846,846,01-08-2024,1500,0,1500,1500,02-08-2024,Bank Transfer
31847,847,01-08-2024,1500,1200,2700,2700,12-08-2024,Bank Transfer
31848,848,01-08-2024,1500,800,2300,2300,11-08-2024,Card
31849,849,01-08-2024,4000,0,4000,1902.935915,05-08-2024,Bank Transfer
31850,850,01-08-2024,1500,800,2300,2300,04-08-2024,UPI
31851,851,01-08-2024,1500,1200,2700,2700,17-08-2024,Cash
31852,852,01-08-2024,2000,800,2800,2800,03-08-2024,Cash
31853,853,01-08-2024,3200,1600,4800,4800,05-08-2024,Bank Transfer
31854,854,01-08-2024,2000,800,2800,2800,02-08-2024,Cash
31855,855,01-08-2024,1500,1600,3100,3100,04-08-2024,Card
31856,856,01-08-2024,2500,0,2500,2500,03-08-2024,Bank Transfer
31857,857,01-08-2024,4000,800,4800,4800,03-08-2024,Bank Transfer
31858,858,01-08-2024,2500,800,3300,3300,12-08-2024,Card
31859,859,01-08-2024,3200,1200,4400,4400,13-08-2024,Card
31860,860,01-08-2024,1500,0,1500,1500,02-08-2024,Bank Transfer
31861,861,01-08-2024,1500,1200,2700,2700,18-08-2024,Bank Transfer
31862,862,01-08-2024,2000,1200,3200,3200,04-08-2024,UPI
31863,863,01-08-2024,2000,800,2800,2800,02-08-2024,Bank Transfer
31864,864,01-08-2024,3200,0,3200,3200,02-08-2024,Bank Transfer
31865,865,01-08-2024,2500,1200,3700,3700,02-08-2024,Card
31866,866,01-08-2024,1500,0,1500,1500,03-08-2024,Cash
31867,867,01-08-2024,3200,0,3200,3200,03-08-2024,Bank Transfer
31868,868,01-08-2024,1500,1200,2700,2700,05-08-2024,UPI
31869,869,01-08-2024,4000,0,4000,0,,Card
31870,870,01-08-2024,2000,800,2800,2800,05-08-2024,Bank Transfer
31871,871,01-08-2024,2500,0,2500,0,,Bank Transfer
31872,872,01-08-2024,2000,1600,3600,3600,03-08-2024,Bank Transfer
31873,873,01-08-2024,1500,0,1500,1500,01-08-2024,Bank Transfer
31874,874,01-08-2024,2000,800,2800,2800,03-08-2024,Card
31875,875,01-08-2024,2000,800,2800,2800,05-08-2024,Card
31876,876,01-08-2024,1500,1200,2700,2700,02-08-2024,Bank Transfer
31877,877,01-08-2024,4000,1200,5200,5200,02-08-2024,Bank Transfer
31878,878,01-08-2024,4000,1200,5200,5200,05-08-2024,Card
31879,879,01-08-2024,4000,1200,5200,5200,23-08-2024,UPI
31880,880,01-08-2024,1500,800,2300,2300,27-08-2024,Card
31881,881,01-08-2024,3200,1200,4400,4400,03-08-2024,Bank Transfer
31882,882,01-08-2024,2500,0,2500,2500,05-08-2024,Bank Transfer
31883,883,01-08-2024,2500,1600,4100,4100,02-08-2024,UPI
31884,884,01-08-2024,4000,800,4800,4800,01-08-2024,UPI
31885,885,01-08-2024,2000,1200,3200,3200,01-08-2024,Card
31886,886,01-08-2024,2500,800,3300,3300,23-08-2024,Bank Transfer
31887,887,01-08-2024,2000,0,2000,2000,01-08-2024,Bank Transfer
31888,888,01-08-2024,2500,800,3300,3300,02-08-2024,UPI
31889,889,01-08-2024,2000,0,2000,2000,04-08-2024,Card
31890,890,01-08-2024,2500,0,2500,2500,01-08-2024,Card
31891,891,01-08-2024,3200,0,3200,3200,04-08-2024,UPI
31892,892,01-08-2024,1500,1600,3100,3100,04-08-2024,Cash
31893,893,01-08-2024,1500,0,1500,1500,01-08-2024,UPI
31894,894,01-08-2024,4000,0,4000,4000,04-08-2024,Bank Transfer
